position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
(左),吉田 賢吾,.259,3,0,2,0,0,0,0,0,0,0,0,,中安,,左２,,,遊ゴロ,,,,,,2025/05/05,オリックス,1,2025RS
(右),万波 中正,.205,3,0,1,0,0,0,0,0,0,0,0,,左２,,三ゴロ,,,一ゴロ,,,,,,2025/05/05,オリックス,1,2025RS
(三),有薗 直輝,.000,2,0,0,0,1,1,0,0,0,0,0,,空三振,,,三直,,,四球,,,,,2025/05/05,オリックス,1,2025RS
走,五十幡 亮汰,.133,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/05,オリックス,0,2025RS
二,奈良間 大己,.282,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/05,オリックス,0,2025RS
(遊),水野 達稀,.241,3,0,0,0,0,0,0,0,0,0,0,,,一ゴロ,,遊ゴロ,,,二併打,,,,,2025/05/05,オリックス,1,2025RS
(左),吉田 賢吾,.250,2,0,0,0,0,1,0,0,0,0,0,四球,遊併打,,,三ゴロ,,,,,,,,2025/05/06,オリックス,1,2025RS
中,五十幡 亮汰,.176,2,0,1,0,0,0,0,0,1,0,0,,,,,,,一安,右飛,,,,,2025/05/06,オリックス,0,2025RS
(中左),松本 剛,.186,5,0,0,0,0,0,0,0,0,0,0,遊併打,,二飛,,二ゴロ,,一直,,一ゴロ,,,,2025/05/06,オリックス,1,2025RS
(指),レイエス,.253,3,0,0,0,0,1,0,0,0,0,0,二ゴロ,,遊ゴロ,,三邪飛,,四球,,,,,,2025/05/06,オリックス,1,2025RS
走指,石井 一成,.185,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/05/06,オリックス,0,2025RS
(一),野村 佑希,.287,4,3,3,1,0,1,0,0,0,0,1,,左２,四球,,,右安,一飛,,左中本,,,,2025/05/06,オリックス,1,2025RS
(三),清宮 幸太郎,.252,5,2,2,3,0,0,0,0,0,0,1,,中２,一ゴロ,,,右本,左飛,,遊ゴロ,,,,2025/05/06,オリックス,1,2025RS
(右),万波 中正,.216,4,2,2,2,0,0,0,0,0,1,1,,右２,,右飛,,右飛,,左中本,,,,,2025/05/06,オリックス,1,2025RS
(二),山縣 秀,.235,4,0,0,0,0,0,0,0,0,0,0,,二ゴロ,,遊ゴロ,,中飛,,二ゴロ,,,,,2025/05/06,オリックス,1,2025RS
(遊),水野 達稀,.256,3,0,2,1,1,1,0,0,0,0,0,,中安,,暴振逃,,四球,,右２,,,,,2025/05/06,オリックス,1,2025RS
(捕),伏見 寅威,.162,4,0,1,0,1,0,0,0,0,0,0,,左安,,空三振,,遊ゴロ,,左飛,,,,,2025/05/06,オリックス,1,2025RS
(中左),松本 剛,.176,4,0,0,0,2,0,0,0,0,0,0,空三振,,空三振,,遊飛,,遊ゴロ,,,,,,2025/05/07,オリックス,1,2025RS
打左中,淺間 大基,.214,2,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,左飛,,投安,2025/05/07,オリックス,0,2025RS
(左),今川 優馬,.176,4,1,1,0,1,0,0,0,0,0,0,左安,,右飛,,中飛,,,空三振,,,,,2025/05/07,オリックス,1,2025RS
中,五十幡 亮汰,.167,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,投ゴロ,,,2025/05/07,オリックス,0,2025RS
打左,郡司 裕也,.214,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,四球,2025/05/07,オリックス,0,2025RS
(指),レイエス,.257,6,1,2,2,0,0,0,0,0,0,1,中本,,,二安,,遊ゴロ,,中飛,,三ゴロ,,中飛,2025/05/07,オリックス,1,2025RS
(一),野村 佑希,.289,6,0,2,0,1,0,0,0,0,0,0,空三振,,,一邪飛,,左飛,,左２,,,左安,右飛,2025/05/07,オリックス,1,2025RS
(三),清宮 幸太郎,.256,2,0,1,0,1,2,0,0,0,0,0,四球,,,空三振,,一安,,四球,,,,,2025/05/07,オリックス,1,2025RS
三,奈良間 大己,.282,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,三犠打,,2025/05/07,オリックス,0,2025RS
(右),万波 中正,.210,3,0,0,0,2,1,1,0,0,0,0,,空三振,,見三振,,死球,,二ゴロ,,,故意四,,2025/05/07,オリックス,1,2025RS
(二),山縣 秀,.238,4,0,1,0,0,0,0,0,0,0,0,,一邪飛,,,左安,二ゴロ,,,遊ゴロ,,,,2025/05/07,オリックス,1,2025RS
打,吉田 賢吾,.246,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,三併打,,2025/05/07,オリックス,0,2025RS
二,石井 一成,.185,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/07,オリックス,0,2025RS
(遊),水野 達稀,.241,5,0,0,0,1,0,0,0,0,1,0,,中飛,,,捕ゴロ,,空三振,,中飛,,,遊飛,2025/05/07,オリックス,1,2025RS
(捕),伏見 寅威,.190,5,0,2,0,2,0,0,0,0,0,0,,,遊ゴロ,,左安,,空三振,,空三振,,,左安,2025/05/07,オリックス,1,2025RS
(中),五十幡 亮汰,.136,4,0,0,0,2,0,0,1,0,0,0,空三振,空三振,,三失,,右飛,,一犠打,,,,,2025/05/09,楽天,1,2025RS
(左),今川 優馬,.190,4,1,1,0,0,1,0,0,0,0,0,遊ゴロ,,左安,右邪飛,,遊飛,,四球,,,,,2025/05/09,楽天,1,2025RS
走左,細川 凌平,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/09,楽天,0,2025RS
(指),レイエス,.266,4,0,2,0,1,1,0,0,0,0,0,中安,,見三振,四球,,左安,,三ゴロ,,,,,2025/05/09,楽天,1,2025RS
(一),野村 佑希,.288,4,0,1,1,1,0,0,0,0,0,0,右飛,,中２,二直,,空三振,,,,,,,2025/05/09,楽天,1,2025RS
(三),清宮 幸太郎,.264,4,1,2,0,1,0,0,0,0,0,0,,遊安,中安,,中飛,,空三振,,,,,,2025/05/09,楽天,1,2025RS
(右),万波 中正,.207,2,0,0,0,2,0,0,0,0,0,0,,空三振,空三振,,,,,,,,,,2025/05/09,楽天,1,2025RS
打右,淺間 大基,.207,1,0,0,0,0,1,0,0,0,0,0,,,,,四球,,三飛,,,,,,2025/05/09,楽天,0,2025RS
(捕),田宮 裕涼,.267,4,0,1,0,0,0,0,0,0,0,0,,捕邪飛,左飛,,右安,,中飛,,,,,,2025/05/09,楽天,1,2025RS
(遊),山縣 秀,.240,4,0,1,0,1,0,0,0,0,1,0,,右安,,二飛,バ三振,,,遊ゴロ,,,,,2025/05/09,楽天,1,2025RS
(二),石井 一成,.258,4,0,3,1,0,0,0,0,0,0,0,,右安,,中安,投ゴロ,,,右安,,,,,2025/05/09,楽天,1,2025RS
(中),五十幡 亮汰,.148,5,0,1,1,3,0,0,0,1,0,0,見三振,空三振,,中安,一ゴロ,,,見三振,,,,,2025/05/10,楽天,1,2025RS
(左),今川 優馬,.160,4,0,0,0,2,0,0,0,0,0,0,右飛,三ゴロ,,見三振,,空三振,,,,,,,2025/05/10,楽天,1,2025RS
左,淺間 大基,.200,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,三邪飛,,,,,2025/05/10,楽天,0,2025RS
(指),レイエス,.277,3,2,2,1,0,1,0,0,0,0,1,右本,,左安,,四球,二飛,,,,,,,2025/05/10,楽天,1,2025RS
(一),野村 佑希,.287,4,1,1,0,2,0,0,0,0,0,0,空三振,,中飛,,右安,見三振,,,,,,,2025/05/10,楽天,1,2025RS
(三),清宮 幸太郎,.260,2,2,0,0,1,2,0,0,0,0,0,,四球,二併打,,四球,,空三振,,,,,,2025/05/10,楽天,1,2025RS
(右),万波 中正,.216,4,2,2,6,2,0,0,0,0,0,2,,右本,,空三振,左本,,見三振,,,,,,2025/05/10,楽天,1,2025RS
(捕),郡司 裕也,.207,2,1,0,0,0,2,0,0,0,0,0,,四球,,四球,三ゴロ,,二ゴロ,,,,,,2025/05/10,楽天,1,2025RS
捕,伏見 寅威,.190,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/10,楽天,0,2025RS
(遊),山縣 秀,.241,4,0,1,0,1,0,0,0,1,0,0,,見三振,,右飛,左安,,,遊ゴロ,,,,,2025/05/10,楽天,1,2025RS
(二),石井 一成,.314,4,0,3,0,1,0,0,0,0,0,0,,右安,,右安,見三振,,,左２,,,,,2025/05/10,楽天,1,2025RS
(左),吉田 賢吾,.262,4,1,2,1,0,0,0,0,0,0,1,左本,右飛,,,中安,,二ゴロ,,,,,,2025/05/11,楽天,1,2025RS
左,淺間 大基,.200,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/11,楽天,0,2025RS
(捕),田宮 裕涼,.250,4,0,0,0,2,0,0,0,0,0,0,二ゴロ,,見三振,,左飛,,暴振逃,,,,,,2025/05/11,楽天,1,2025RS
(一),レイエス,.267,4,0,0,0,0,0,0,0,0,0,0,遊ゴロ,,右飛,,,遊ゴロ,三ゴロ,,,,,,2025/05/11,楽天,1,2025RS
一,細川 凌平,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/11,楽天,0,2025RS
(指),野村 佑希,.286,4,1,1,0,0,0,0,0,1,0,0,遊ゴロ,,投ゴロ,,,右安,,中飛,,,,,2025/05/11,楽天,1,2025RS
(三),清宮 幸太郎,.254,3,0,0,0,0,1,0,0,0,0,0,,左飛,,左飛,,四球,,中飛,,,,,2025/05/11,楽天,1,2025RS
(右),万波 中正,.225,4,1,2,0,0,0,0,0,0,0,0,,中安,,右飛,,三ゴロ,,左２,,,,,2025/05/11,楽天,1,2025RS
(二),石井 一成,.342,3,1,2,3,0,1,0,0,0,0,1,,右本,,左飛,,右安,,故意四,,,,,2025/05/11,楽天,1,2025RS
(遊),水野 達稀,.242,4,0,1,0,2,0,0,0,0,0,0,,中安,,,左飛,見三振,,空三振,,,,,2025/05/11,楽天,1,2025RS
(中),五十幡 亮汰,.167,3,0,1,0,1,0,0,0,1,0,0,,捕邪飛,,,空三振,,左安,,,,,,2025/05/11,楽天,1,2025RS
(左),吉田 賢吾,.250,3,0,0,0,1,0,0,0,0,0,0,見三振,,二併打,,,遊飛,,,,,,,2025/05/13,オリックス,1,2025RS
左,細川 凌平,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,空三振,,,,,,2025/05/13,オリックス,0,2025RS
(遊二),山縣 秀,.242,4,0,1,2,1,0,0,0,0,0,0,投ゴロ,,,三ゴロ,,見三振,右安,,,,,,2025/05/13,オリックス,1,2025RS
(指),レイエス,.258,4,0,0,0,4,0,0,0,0,0,0,空三振,,,空三振,,見三振,空三振,,,,,,2025/05/13,オリックス,1,2025RS
(一),野村 佑希,.292,4,1,2,1,1,0,0,0,0,0,1,,遊ゴロ,,左２,,,空三振,左本,,,,,2025/05/13,オリックス,1,2025RS
(三),清宮 幸太郎,.258,2,0,1,0,1,1,0,0,0,0,0,,空三振,,四球,,,中安,,,,,,2025/05/13,オリックス,1,2025RS
走三,奈良間 大己,.275,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/05/13,オリックス,0,2025RS
(右),万波 中正,.226,4,1,1,0,1,0,0,0,0,0,0,,三ゴロ,,左飛,,,中安,空三振,,,,,2025/05/13,オリックス,1,2025RS
(二),石井 一成,.366,3,1,2,0,1,0,0,0,0,0,0,,,右２,,空三振,,右安,,,,,,2025/05/13,オリックス,1,2025RS
走遊,水野 達稀,.242,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,四球,,,,,2025/05/13,オリックス,0,2025RS
(捕),伏見 寅威,.200,3,1,1,1,1,0,1,0,0,0,0,,,空三振,,死球,,中安,投ゴロ,,,,,2025/05/13,オリックス,1,2025RS
(中),五十幡 亮汰,.212,3,1,2,3,0,0,0,0,0,0,0,,,中安,,二ゴロ,,投安,,,,,,2025/05/13,オリックス,1,2025RS
(中),今川 優馬,.143,3,0,0,0,1,0,0,0,0,0,0,遊ゴロ,,見三振,,遊ゴロ,,,,,,,,2025/05/14,オリックス,1,2025RS
走中,五十幡 亮汰,.229,2,2,1,0,1,0,0,0,1,0,0,,,,,,,二安,空三振,,,,,2025/05/14,オリックス,0,2025RS
(左),郡司 裕也,.197,3,0,0,0,3,1,0,0,0,0,0,空三振,,空三振,,四球,,空三振,,,,,,2025/05/14,オリックス,1,2025RS
左,淺間 大基,.194,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/05/14,オリックス,0,2025RS
(指),レイエス,.268,3,1,2,4,1,2,0,0,0,0,1,四球,,,四球,中安,,左本,,空三振,,,,2025/05/14,オリックス,1,2025RS
(一),野村 佑希,.291,4,0,1,0,1,0,0,0,0,0,0,見三振,,,遊飛,三ゴロ,,左安,,,,,,2025/05/14,オリックス,1,2025RS
一,吉田 賢吾,.246,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,三直,,,,2025/05/14,オリックス,0,2025RS
(三),清宮 幸太郎,.258,4,0,1,0,0,0,0,0,0,0,0,,左飛,,一併打,,一ゴロ,中安,,,,,,2025/05/14,オリックス,1,2025RS
走三,奈良間 大己,.275,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/14,オリックス,0,2025RS
(右),万波 中正,.234,4,1,2,0,1,0,0,0,0,0,0,,右２,,,右安,見三振,中飛,,,,,,2025/05/14,オリックス,1,2025RS
(二),石井 一成,.386,3,0,2,0,1,1,0,0,0,0,0,,空三振,,,右安,四球,,右安,,,,,2025/05/14,オリックス,1,2025RS
(捕),田宮 裕涼,.235,4,1,0,0,1,0,0,0,0,0,0,,捕飛,,,二ゴロ,空三振,,左飛,,,,,2025/05/14,オリックス,1,2025RS
(遊),水野 達稀,.242,4,0,1,1,0,0,0,0,0,1,0,,,一ゴロ,,右安,,一ゴロ,二ゴロ,,,,,2025/05/14,オリックス,1,2025RS
(中左),淺間 大基,.206,3,0,1,0,0,2,0,0,0,0,0,四球,,左安,,中飛,,四球,三邪飛,,,,,2025/05/15,オリックス,1,2025RS
(一),郡司 裕也,.215,4,0,2,4,0,1,0,0,0,0,0,四球,,遊ゴロ,,三ゴロ,,左安,中安,,,,,2025/05/15,オリックス,1,2025RS
(三),清宮 幸太郎,.255,5,0,1,0,1,0,0,0,0,0,0,右飛,,二ゴロ,,空三振,,遊飛,右安,,,,,2025/05/15,オリックス,1,2025RS
(指),レイエス,.266,5,0,1,0,2,0,0,0,0,0,0,右飛,,,中安,,遊ゴロ,空三振,空三振,,,,,2025/05/15,オリックス,1,2025RS
(左),吉田 賢吾,.235,3,0,0,0,0,0,0,0,0,0,0,三ゴロ,,,三ゴロ,,一ゴロ,,,,,,,2025/05/15,オリックス,1,2025RS
中,五十幡 亮汰,.243,2,1,1,0,0,0,0,0,0,0,0,,,,,,,,右安 二ゴロ,,,,,2025/05/15,オリックス,0,2025RS
(右),万波 中正,.237,2,1,1,0,1,2,0,0,0,0,0,,左安,,四球,,空三振,,四球,,,,,2025/05/15,オリックス,1,2025RS
(二),石井 一成,.383,3,2,1,0,0,0,0,1,0,0,0,,一直,,中飛,,,右安,犠打失,,,,,2025/05/15,オリックス,1,2025RS
(捕),進藤 勇也,.000,2,0,0,0,1,0,0,1,0,0,0,,空三振,,遊ゴロ,,,捕犠打,,,,,,2025/05/15,オリックス,1,2025RS
捕,伏見 寅威,.217,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,左安,,,,,2025/05/15,オリックス,0,2025RS
(遊),水野 達稀,.247,2,2,1,2,0,0,2,0,0,0,0,,,左飛,,死球,,死球,右２,,,,,2025/05/15,オリックス,1,2025RS
(一左),郡司 裕也,.217,4,1,1,0,1,1,0,0,0,0,0,右安,遊ゴロ,,四球,,捕飛,,見三振,,,,,2025/05/16,ロッテ,1,2025RS
(中左),淺間 大基,.184,4,0,0,0,0,0,0,0,0,0,0,左飛,二ゴロ,,左飛,,,二飛,,,,,,2025/05/16,ロッテ,1,2025RS
中,五十幡 亮汰,.237,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,二ゴロ,,,,,2025/05/16,ロッテ,0,2025RS
(指),レイエス,.265,4,1,1,0,1,0,0,0,0,0,0,中安,,空三振,二ゴロ,,,遊ゴロ,,,,,,2025/05/16,ロッテ,1,2025RS
打指,吉田 賢吾,.232,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,二飛,,,,2025/05/16,ロッテ,0,2025RS
(三),清宮 幸太郎,.257,3,2,1,1,1,1,0,0,0,0,0,右安,,中飛,,空三振,,四球,,,,,,2025/05/16,ロッテ,1,2025RS
三,奈良間 大己,.275,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,四球,,,,2025/05/16,ロッテ,0,2025RS
(右),万波 中正,.252,4,1,3,2,1,1,0,0,0,0,0,中２,,四球,,空三振,,右安,,右２,,,,2025/05/16,ロッテ,1,2025RS
(遊),水野 達稀,.250,3,1,1,3,0,2,0,0,1,0,1,四球,,左飛,,四球,,右本,,二ゴロ,,,,2025/05/16,ロッテ,1,2025RS
(二),石井 一成,.380,3,1,1,1,1,0,0,0,1,0,0,中犠飛,,,右安,空三振,,中飛,,,,,,2025/05/16,ロッテ,1,2025RS
二,山縣 秀,.235,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2025/05/16,ロッテ,0,2025RS
(捕),伏見 寅威,.220,4,0,1,0,0,0,0,0,0,0,0,遊飛,,,遊ゴロ,,一ゴロ,,中安,,,,,2025/05/16,ロッテ,1,2025RS
(左中左一),細川 凌平,.200,4,0,1,1,1,0,0,0,1,0,0,,一邪飛,,中安,,空三振,,右飛,,,,,2025/05/16,ロッテ,1,2025RS
(左),田宮 裕涼,.225,3,0,0,0,1,0,0,0,0,0,0,中飛,,空三振,,,捕邪飛,,,,,,,2025/05/18,ロッテ,1,2025RS
左,淺間 大基,.200,2,1,1,0,0,0,0,0,0,0,0,,,,,,,,,中２,,一ゴロ,,2025/05/18,ロッテ,0,2025RS
(一),細川 凌平,.111,4,0,0,0,0,0,0,1,0,0,0,右邪飛,,遊ゴロ,,,一ゴロ,,,一犠打,,一ゴロ,,2025/05/18,ロッテ,1,2025RS
(三),清宮 幸太郎,.257,4,0,1,1,1,0,0,0,0,0,0,空三振,,,一直,,,遊ゴロ,,中２,,,,2025/05/18,ロッテ,1,2025RS
走三,奈良間 大己,.275,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,四球,,2025/05/18,ロッテ,0,2025RS
(指),レイエス,.270,5,0,2,0,1,0,0,0,0,0,0,,中安,,遊ゴロ,,,一邪飛,,空三振,,三安,,2025/05/18,ロッテ,1,2025RS
走指,今川 優馬,.143,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/18,ロッテ,0,2025RS
(右),万波 中正,.243,5,0,0,0,2,0,0,0,0,0,0,,空三振,,空三振,,,左飛,,投ゴロ,,遊ゴロ,,2025/05/18,ロッテ,1,2025RS
(遊),水野 達稀,.248,5,0,1,0,2,0,0,0,1,1,0,,右飛,,,遊飛,,,三安,,空三振,,空三振,2025/05/18,ロッテ,1,2025RS
遊,山縣 秀,.235,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/18,ロッテ,0,2025RS
(二),石井 一成,.345,5,0,0,0,1,0,0,0,0,0,0,,二ゴロ,,,一ゴロ,,,左飛,,二ゴロ,,空三振,2025/05/18,ロッテ,1,2025RS
(捕),伏見 寅威,.204,4,0,0,0,1,1,0,0,0,0,0,,,見三振,,中飛,,,三ゴロ,,四球,,遊ゴロ,2025/05/18,ロッテ,1,2025RS
(中),五十幡 亮汰,.238,4,0,1,0,1,0,0,0,0,0,0,,,中３,,,二ゴロ,,投ゴロ,,空三振,,,2025/05/18,ロッテ,1,2025RS
(一),郡司 裕也,.219,4,0,1,0,0,0,0,0,0,0,0,一邪飛,,遊ゴロ,,左飛,,左安,,,,,,2025/05/20,ソフトバンク,1,2025RS
走中,五十幡 亮汰,.238,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/20,ソフトバンク,0,2025RS
(右),万波 中正,.247,2,0,1,0,1,2,0,0,0,1,0,四球,,左安,,四球,,,空三振,,,,,2025/05/20,ソフトバンク,1,2025RS
(指),レイエス,.264,3,0,0,0,2,1,0,0,0,0,0,右飛,,空三振,,空三振,,,四球,,,,,2025/05/20,ソフトバンク,1,2025RS
走指,矢澤 宏太,.235,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/20,ソフトバンク,0,2025RS
(左一),吉田 賢吾,.236,3,1,1,0,1,1,0,0,0,0,0,,遊安,右飛,,,四球,,見三振,,,,,2025/05/20,ソフトバンク,1,2025RS
(二),石井 一成,.322,4,0,0,0,1,0,0,0,0,0,0,,三飛,,一ゴロ,,二ゴロ,,,見三振,,,,2025/05/20,ソフトバンク,1,2025RS
(三),清宮 幸太郎,.252,3,1,0,0,0,1,0,0,0,0,0,,四球,,二ゴロ,,左飛,,,一ゴロ,,,,2025/05/20,ソフトバンク,1,2025RS
(中左),松本 剛,.179,4,0,1,0,1,0,0,0,0,0,0,,二安,,捕飛,,三ゴロ,,,見三振,,,,2025/05/20,ソフトバンク,1,2025RS
(遊),山縣 秀,.243,3,0,1,0,1,0,0,0,0,0,0,,中飛,,,右安,,空三振,,,,,,2025/05/20,ソフトバンク,1,2025RS
(捕),伏見 寅威,.214,2,0,1,2,0,0,0,1,0,0,0,,中安,,,投犠打,,左飛,,,,,,2025/05/20,ソフトバンク,1,2025RS
(右),万波 中正,.248,3,0,1,0,0,1,0,0,0,0,0,二飛,,,中飛,,左安,,,四球,,,,2025/05/21,ソフトバンク,1,2025RS
走,五十幡 亮汰,.238,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/21,ソフトバンク,0,2025RS
(二),石井 一成,.317,4,1,1,0,0,0,0,0,0,0,0,投ゴロ,,,右２,,三飛,,,二飛,,,,2025/05/21,ソフトバンク,1,2025RS
(三),清宮 幸太郎,.258,4,0,2,1,2,0,0,0,0,0,0,空三振,,,中安,,空三振,,,右安,,,,2025/05/21,ソフトバンク,1,2025RS
(指),レイエス,.266,3,0,1,0,1,1,0,0,0,0,0,,中安,,右飛,,,空三振,,故意四,,,,2025/05/21,ソフトバンク,1,2025RS
(一),郡司 裕也,.221,4,0,1,1,0,0,0,0,0,0,0,,投併打,,二ゴロ,,,三ゴロ,,右安,,,,2025/05/21,ソフトバンク,1,2025RS
(左),吉田 賢吾,.227,3,0,0,0,1,0,0,0,0,0,0,,空三振,,,遊ゴロ,,遊ゴロ,,,,,,2025/05/21,ソフトバンク,1,2025RS
左,矢澤 宏太,.235,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/21,ソフトバンク,0,2025RS
(捕),進藤 勇也,.000,3,0,0,0,2,0,0,0,0,0,0,,,空三振,,左飛,,,見三振,,,,,2025/05/21,ソフトバンク,1,2025RS
(遊),水野 達稀,.241,3,0,0,0,0,0,0,0,0,0,0,,,一ゴロ,,二ゴロ,,,左飛,,,,,2025/05/21,ソフトバンク,1,2025RS
(中),松本 剛,.173,3,0,0,0,1,0,0,0,0,0,0,,,見三振,,,遊ゴロ,,中飛,,,,,2025/05/21,ソフトバンク,1,2025RS
(右),万波 中正,.247,5,0,1,0,2,0,0,0,0,0,0,中２,,一飛,,中飛,,空三振,,,空三振,,,2025/05/22,ソフトバンク,1,2025RS
(二),石井 一成,.309,5,0,1,0,1,0,0,0,0,0,0,二直,,右安,,右飛,,空三振,,,左飛,,,2025/05/22,ソフトバンク,1,2025RS
(三),清宮 幸太郎,.250,5,0,0,0,0,0,0,0,0,0,0,捕邪飛,,一ゴロ,,,二ゴロ,捕邪飛,,,遊飛,,,2025/05/22,ソフトバンク,1,2025RS
(一),郡司 裕也,.215,2,2,0,0,0,2,1,0,0,0,0,中飛,,,死球,,四球,,左飛,,,四球,,2025/05/22,ソフトバンク,1,2025RS
走,矢澤 宏太,.235,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/22,ソフトバンク,0,2025RS
(左),吉田 賢吾,.231,3,0,1,0,0,0,0,0,0,0,0,,中飛,,遊飛,,左安,,,,,,,2025/05/22,ソフトバンク,1,2025RS
走,細川 凌平,.111,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/22,ソフトバンク,0,2025RS
捕,伏見 寅威,.211,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,二直,,,投犠打,,2025/05/22,ソフトバンク,0,2025RS
(指),レイエス,.277,5,1,3,1,1,0,0,0,0,0,1,,右本,,左２,,中安,,空三振,,,右飛,,2025/05/22,ソフトバンク,1,2025RS
(遊),水野 達稀,.232,4,0,0,1,3,0,0,0,0,0,0,,中飛,,中犠飛,,空三振,,,空三振,,空三振,,2025/05/22,ソフトバンク,1,2025RS
(捕),進藤 勇也,.000,2,0,0,0,0,0,0,0,0,1,0,,中飛,,二飛,,,,,,,,,2025/05/22,ソフトバンク,1,2025RS
打左,淺間 大基,.195,1,0,0,1,0,1,0,0,0,0,0,,,,,,四球,,,一ゴロ,,,,2025/05/22,ソフトバンク,0,2025RS
(中),五十幡 亮汰,.217,4,0,0,0,2,0,0,0,0,0,0,,,中飛,,三邪飛,空三振,,,空三振,,,,2025/05/22,ソフトバンク,1,2025RS
(中),淺間 大基,.205,3,0,1,0,2,1,0,0,0,0,0,空三振,,空三振,,,右安,,四球,,,,,2025/05/23,楽天,1,2025RS
走中,五十幡 亮汰,.217,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/23,楽天,0,2025RS
(二),石井 一成,.306,4,0,1,0,1,0,0,0,0,0,0,空三振,,中飛,,,中飛,,左安,,,,,2025/05/23,楽天,1,2025RS
(指),レイエス,.278,3,0,1,0,0,1,0,0,0,0,0,二ゴロ,,,二ゴロ,,右安,,四球,,,,,2025/05/23,楽天,1,2025RS
(捕),郡司 裕也,.220,3,1,1,1,0,1,0,0,0,0,1,,左本,,遊ゴロ,,四球,,三邪飛,,,,,2025/05/23,楽天,1,2025RS
(三),清宮 幸太郎,.250,4,0,1,0,0,0,0,0,1,0,0,,左安,,一ゴロ,,中飛,,中飛,,,,,2025/05/23,楽天,1,2025RS
三,奈良間 大己,.275,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/23,楽天,0,2025RS
(右),万波 中正,.247,4,0,1,0,2,0,0,0,0,0,0,,空三振,,,二ゴロ,,空三振,,左２,,,,2025/05/23,楽天,1,2025RS
(一),吉田 賢吾,.222,3,0,0,0,2,0,0,0,0,0,0,,空三振,,,遊ゴロ,,見三振,,,,,,2025/05/23,楽天,1,2025RS
一,細川 凌平,.111,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,一犠打,,,,2025/05/23,楽天,0,2025RS
(左),矢澤 宏太,.211,4,0,0,0,3,0,0,0,0,0,0,,右飛,,,空三振,,空三振,,空三振,,,,2025/05/23,楽天,1,2025RS
(遊),山縣 秀,.220,4,0,0,0,0,0,0,0,0,0,0,,,二ゴロ,,,二ゴロ,,一ゴロ,三飛,,,,2025/05/23,楽天,1,2025RS
(左),淺間 大基,.208,4,0,1,0,0,0,0,0,0,0,0,中安,,中飛,,投併打,,中飛,,,,,,2025/05/24,楽天,1,2025RS
(二),奈良間 大己,.256,3,0,0,0,2,0,0,0,0,0,0,遊失,,空三振,,空三振,,,,,,,,2025/05/24,楽天,1,2025RS
打二,細川 凌平,.200,1,0,1,0,0,0,0,0,1,0,0,,,,,,,,右安,,,,,2025/05/24,楽天,0,2025RS
